0	229.89
1	228.423
2	227.221
3	227.91
4	227.971
5	228.602
6	229.244
7	227.705
8	228.913
9	228.213
10	227.1
11	227.455
12	226.723
13	228.535
14	228.904
15	227.163
16	229.759
17	228.524
18	227.585
19	227.161
20	228.075
21	229.106
22	228.825
23	227.988
24	229.547
25	228.44
26	228.112
27	228.075
28	228.658
29	229.155
30	229.469
31	227.722
32	229.372
33	228.646
34	229.461
35	228.724
36	229.343
37	228.697
38	229.464
39	228.66
40	228.66
41	229.131
42	228.268
43	227.335
44	228.475
45	228.864
46	228.969
47	228.509
48	229.323
49	228.956
50	228.695
51	227.534
52	229.16
53	228.008
54	228.092
55	228.331
56	228.757
57	228.606
58	228.353
59	228.667
60	229.852
61	227.918
62	228.921
63	228.894
64	228.405
65	229.567
66	230.354
67	229.718
68	230.062
69	227.865
70	228.169
71	230.035
72	229.18
73	230.305
74	229.161
75	228.743
76	229.72
77	228.871
78	228.264
79	229.233
80	227.613
81	228.484
82	229.182
83	228.516
84	228.502
85	229.488
86	229.702
87	229.548
88	227.475
89	227.812
90	228.293
91	228.44
92	229.479
93	229.409
94	229.865
95	229.388
96	227.897
97	228.115
98	228.531
99	228.947
100	228.593
101	230.292
102	230.562
103	229.941
104	226.561
105	227.839
106	228.885
107	228.58
108	229.145
109	229.134
110	229.314
111	228.959
112	226.313
113	228.128
114	229.201
115	228.166
116	229.671
117	229.294
118	229.548
119	228.79
120	227.744
121	227.307
122	228.714
123	228.692
124	229.044
125	227.916
126	228.484
127	228.502
128	229.727
129	228.572
130	227.82
131	227.966
132	227.985
133	228.184
134	228.718
135	229.665
136	230.194
137	229.439
138	228.465
139	228.128
140	227.759
141	228.373
142	229.021
143	229.154
144	229.723
145	229.863
146	229.25
147	229.808
148	229.173
149	229.061
150	229.139
151	228.195
152	227.847
153	228.869
154	228.986
155	229.741
156	230.555
157	229.136
158	228.823
159	226.983
160	228.221
161	228.746
162	228.272
163	228.402
164	230.102
165	229.92
166	229.406
167	227.825
168	228.744
169	228.664
170	228.272
171	228.342
172	229.929
173	230.249
174	229.509
175	228.456
176	228.802
177	228.991
178	228.354
179	228.602
180	229.443
181	228.844
182	228.769
183	229.923
184	227.615
185	228.187
186	227.486
187	228.326
188	228.607
189	228.695
190	228.784
191	228.773
192	227.19
193	227.506
194	226.975
195	226.357
196	228.136
197	228.887
198	228.505
199	228.252
200	228.351
201	227.802
202	227.107
203	226.403
204	228.056
205	229.478
206	227.963
207	228.097
208	228.243
209	227.112
210	226.89
211	226.849
212	227.568
213	228.854
214	228.797
215	227.966
216	227.156
217	228.17
218	227.945
219	228.91
220	229.519
221	229.213
222	228.421
223	228.519
224	229.074
225	229.581
226	228.56
227	229.22
228	230.34
229	229.74
230	228.777
231	228.957
232	228.76
233	229.867
234	229.494
235	230.315
236	230.118
237	229.712
238	229.525
239	228.644
240	229.414
241	229.755
242	229.628
243	229.551
244	229.179
245	229.563
246	229.689
247	230.306
248	229.456
249	229.448
250	229.382
251	229.075
252	229.144
253	229.979
254	231.23
255	230.727
256	230.075
257	229.274
258	229.96
259	229.742
260	229.959
261	230.733
262	230.711
263	230.711
264	229.402
265	228.881
266	229.582
267	230.143
268	230.429
269	230.184
270	229.945
271	228.852
272	228.875
273	229.512
274	228.895
275	228.469
276	229.371
277	228.3
278	227.619
279	226.827
280	229.418
281	228.828
282	228.835
283	228.092
284	229.222
285	228.74
286	228.847
287	227.599
288	229.661
289	228.323
290	229.194
291	228.315
292	230.092
293	228.607
294	228.831
295	227.722
296	227.812
297	227.375
298	227.924
299	228.124
300	230
301	228.622
302	227.907
303	226.627
304	228.589
305	227.839
306	229.091
307	228.731
308	229.543
309	229.228
310	226.893
311	226.773
312	228.338
313	229.494
314	228.044
315	227.914
316	229.469
317	229.326
318	228.751
319	228.55
320	228.884
321	229.772
322	228.47
323	228.151
324	228.068
325	228.757
326	229.008
327	228.949
328	228.398
329	229.594
330	228.658
331	227.485
332	228.412
333	228.309
334	227.851
335	227.927
336	228.47
337	228.339
338	228.443
339	228.951
340	227.69
341	227.172
342	228.207
343	228.621
344	227.531
345	227.114
346	228.06
347	229.052
348	227.123
349	228.236
350	228.415
351	229.316
352	228.18
353	227.87
354	228.923
355	230.019
356	227.919
357	227.993
358	228.184
359	228.117
360	229.707
361	228.475
362	228.411
363	229.361
364	227.577
365	227.34
366	227.325
367	228.498
368	229.202
369	230.082
370	229.342
371	228.923
372	227.228
373	227.178
374	226.853
375	228.51
376	228.992
377	229.301
378	228.985
379	227.945
380	227.498
381	228.392
382	229.403
383	229.042
384	228.355
385	228.591
386	227.97
387	228.402
388	227.548
389	228.196
390	228.935
391	228.052
392	229.599
393	228.445
394	228.202
395	228.135
396	228.664
397	228.36
398	228.539
399	228.833
400	230.286
401	228.948
402	228.67
403	228.437
404	229.506
405	229.939
406	229.279
407	229.23
408	229.19
409	230.216
410	230.189
411	229.296
412	229.983
413	230.24
414	229.658
415	229.268
416	228.535
417	230.123
418	228.98
419	229.315
420	229.028
421	229.178
422	229.662
423	229.447
424	228.749
425	229.401
426	228.991
427	228.8
428	228.191
429	228.309
430	229.012
431	228.73
432	228.126
433	228.681
434	229.55
435	229.114
436	228.991
437	229.096
438	228.157
439	227.702
440	228.775
441	228.554
442	230.119
443	229.654
444	229.428
445	228.041
446	226.765
447	226.986
448	230.075
449	230.3
450	229.801
451	230.049
452	230.267
453	228.36
454	227.94
455	229.125
456	228.841
457	229.863
458	230.692
459	230.891
460	230.176
461	230.633
462	230.15
463	230.951
464	229.207
465	229.53
466	231.318
467	230.57
468	231.226
469	230.814
470	231.003
471	230.684
472	228.663
473	229.885
474	230.34
475	230.17
476	230.139
477	229.91
478	230.656
479	229.768
480	227.606
481	227.801
482	228.208
483	229.047
484	229.551
485	230.606
486	229.804
487	228.416
488	228.129
489	229.139
490	229.19
491	229.439
492	229.346
493	229.988
494	228.624
495	228.627
496	229.64
497	229.8
498	229.098
499	228.807
500	229.252
501	228.08
502	228.567
503	228.552
504	229.243
505	228.132
506	228.527
507	227.542
508	227.481
509	227.831
510	228.248
511	228.044
512	229.98
513	229.41
514	228.736
515	227.817
516	227.675
517	228.512
518	228.511
519	228.392
520	230.189
521	229.91
522	229.39
523	228.414
524	227.187
525	228.978
526	227.379
527	227.121
528	228.693
529	228.428
530	228.873
531	228.572
532	227.936
533	229.093
534	227.57
535	226.83
536	227.963
537	229.081
538	228.671
539	227.993
540	228.235
541	229.021
542	228.182
543	228.401
544	228.815
545	229.522
546	229.418
547	228.28
548	228.572
549	228.238
550	228.942
551	229.228
552	229.227
553	229.796
554	229.547
555	228.938
556	228.61
557	228.694
558	228.819
559	228.159
560	229.711
561	229.38
562	229.54
563	229.453
564	229.712
565	228.271
566	228.022
567	227.426
568	229.274
569	228.865
570	229.051
571	228.826
572	229.868
573	229.43
574	229.098
575	229.695
576	230.287
577	229.885
578	229.941
579	228.772
580	229.804
581	228.784
582	229.283
583	229.383
584	230.673
585	230.004
586	229.226
587	228.739
588	229.359
589	229.615
590	229.497
591	228.363
592	228.967
593	229.176
594	229.357
595	228.391
596	229.097
597	229.702
598	229.104
599	229.197
600	227.577
601	229.106
602	230.038
603	229.375
604	229.821
605	229.862
606	229.613
607	229.078
608	226.838
609	228.242
610	228.492
611	229.138
612	229.394
613	229.926
614	228.924
615	229.326
616	226.484
617	228.062
618	227.882
619	228.17
620	228.715
621	229.659
622	229.351
623	228.555
624	227.022
625	228.138
626	228.807
627	227.402
628	229.06
629	229.637
630	229.779
631	229.318
632	227.319
633	227.612
634	227.557
635	228.002
636	228.363
637	228.435
638	229.075
639	229.351
640	228.146
641	227.549
642	227.28
643	228.314
644	227.957
645	229.108
646	230.085
647	230.394
648	228.344
649	228.451
650	227.495
651	228.655
652	228.572
653	229.417
654	229.598
655	230.024
656	228.414
657	228.852
658	228.867
659	228.572
660	230.152
661	230.432
662	230.012
663	229.814
664	227.625
665	228.32
666	228.004
667	228.581
668	230.275
669	229.829
670	230.111
671	228.136
672	227.679
673	228.71
674	228.489
675	228.451
676	229.712
677	228.392
678	229.285
679	228.295
680	227.817
681	228.979
682	228.892
683	228.058
684	229.031
685	229.335
686	228.589
687	228.927
688	227.887
689	228.706
690	227.779
691	227.933
692	228.636
693	228.802
694	228.632
695	230.032
696	227.278
697	228.168
698	227.275
699	228.458
700	228.337
701	228.473
702	228.228
703	229.022
704	226.809
705	228.014
706	226.932
707	227.071
708	227.715
709	228.181
710	228.208
711	228.999
712	228.299
713	228.173
714	228.128
715	227.062
716	228.372
717	229.73
718	228.798
719	228.362
720	227.805
721	228.62
722	228.464
723	227.579
724	228.763
725	229.403
726	228.838
727	227.443
728	227.138
729	228.137
730	228.251
731	227.946
732	229.924
733	229.536
734	228.67
735	228.099
736	227.562
737	229.475
738	228.866
739	229.035
740	230.756
741	230.373
742	229.884
743	229.58
744	228.467
745	229.858
746	230.379
747	230.866
748	231.019
749	230.383
750	229.219
751	228.799
752	227.805
753	228.91
754	229.869
755	230.87
756	230.107
757	229.902
758	228.909
759	228.816
760	228.017
761	228.124
762	229.384
763	230.075
764	229.07
765	229.471
766	229.599
767	228.904
768	229.012
769	228.903
770	229.719
771	230.519
772	229.08
773	228.95
774	229.058
775	228.306
776	227.998
777	228.295
778	228.332
779	230.17
780	229.205
781	229.544
782	228.934
783	228.617
784	228.382
785	228.54
786	227.846
787	229.26
788	228.404
789	228.431
790	228.331
791	227.283
792	228.473
793	227.869
794	228.248
795	229.092
796	228.924
797	229.616
798	229.245
799	228.18
800	228.013
801	228.356
802	228.086
803	228.925
804	228.821
805	228.629
806	228.197
807	227.512
808	227.998
809	227.387
810	227.604
811	228.047
812	228.536
813	228.598
814	227.909
815	226.654
816	228.205
817	228.184
818	228.032
819	228.589
820	228.119
821	228.185
822	227.417
823	227.847
824	227.492
825	228.681
826	228.287
827	227.977
828	229.415
829	229.832
830	229.014
831	228.079
832	228.522
833	229.082
834	227.653
835	227.944
836	227.919
837	228.855
838	228.501
839	227.636
840	229.877
841	229.324
842	228.507
843	227.715
844	227.784
845	228.34
846	227.458
847	227.359
848	228.521
849	228.442
850	228.061
851	228.12
852	227.465
853	226.78
854	227.202
855	228.935
856	227.841
857	227.794
858	227.906
859	227.591
860	227.055
861	227.515
862	228.6
863	229.386
864	228.961
865	228.064
866	229.2
867	229.389
868	228.253
869	227.387
870	227.751
871	228.073
872	228.18
873	228.479
874	228.474
875	228.349
876	227.371
877	228.081
878	226.872
879	228.357
880	228.309
881	229.032
882	228.851
883	228.716
884	227.959
885	228.277
886	227.005
887	227.765
888	228.289
889	228.623
890	228.097
891	228.391
892	228.798
893	228.387
894	228.397
895	228.078
896	229.745
897	229.009
898	229.02
899	228.676
900	228.66
901	228.032
902	228.623
903	228.57
904	230.189
905	229.189
906	228.903
907	228.997
908	227.76
909	227.714
910	227.859
911	227.748
912	230.506
913	229.401
914	229.549
915	229.277
916	229.221
917	228.938
918	227.817
919	228.066
920	228.676
921	230.096
922	230.204
923	229.351
924	229.381
925	229.069
926	229.512
927	229.036
928	228.483
929	229.589
930	230.053
931	228.601
932	228.912
933	228.315
934	228.898
935	229.229
936	229.304
937	229.69
938	229.168
939	228.107
940	229.046
941	228.541
942	228.384
943	228.291
944	229.072
945	228.212
946	229.291
947	228.928
948	229.333
949	229.266
950	228.669
951	227.357
952	228.176
953	227.673
954	228.681
955	228.834
956	229.595
957	229.412
958	228.151
959	227.508
960	229.059
961	228.646
962	228.606
963	229.409
964	229.458
965	229.411
966	228.622
967	229.213
968	228.391
969	229.082
970	229.499
971	230.03
972	229.28
973	229.449
974	230.031
975	229.644
976	228.151
977	229.676
978	229.79
979	230.054
980	229.605
981	229.798
982	230.522
983	229.13
984	227.413
985	228.954
986	229.64
987	228.992
988	228.592
989	229.482
990	229.839
991	228.561
992	226.996
993	228.01
994	228.397
995	228.924
996	228.941
997	229.709
998	229.674
999	228.077
1000	226.933
1001	228.012
1002	228.772
1003	228.978
1004	229.254
1005	228.861
1006	227.949
1007	228.07
1008	227.774
1009	227.851
1010	228.915
1011	228.375
1012	228.937
1013	228.47
1014	228.187
1015	228.09
1016	228.225
1017	228.044
1018	228.183
1019	227.586
1020	228.426
1021	228.716
1022	227.863
1023	227.446
1024	228.511
1025	227.914
1026	228.172
1027	227.859
1028	227.193
1029	229.336
1030	228.254
1031	228.528
1032	228.197
1033	228.361
1034	229.359
1035	227.897
1036	227.722
1037	229.141
1038	227.345
1039	227.247
1040	228.551
1041	228.489
1042	228.941
1043	229.521
1044	228.686
1045	228.853
1046	228.622
1047	227.615
1048	228.069
1049	228.605
1050	229.342
1051	227.971
1052	227.644
1053	228.261
1054	229.052
1055	228.479
1056	229.113
1057	228.984
1058	228.849
1059	227.703
1060	228.038
1061	228.242
1062	228.816
1063	229.871
1064	228.987
1065	229.783
1066	229.493
1067	228.356
1068	228.405
1069	228.764
1070	228.798
1071	229.057
1072	229.093
1073	228.835
1074	229.543
1075	229.182
1076	229.746
1077	228.962
1078	228.93
1079	228.341
1080	229.855
1081	228.639
1082	228.524
1083	228.676
1084	230.274
1085	229.44
1086	229.916
1087	229.85
1088	230.947
1089	229.883
1090	229.543
1091	228.395
1092	228.969
1093	229.582
1094	229.435
1095	229.718
1096	231.169
1097	230.506
1098	228.923
1099	229.478
1100	228.771
1101	229.115
1102	229.398
1103	228.242
1104	228.89
1105	230.183
1106	230.152
1107	229.959
1108	229.083
1109	229.492
1110	229.747
1111	228.926
1112	228.667
1113	229.937
1114	230.692
1115	230.503
1116	229.697
1117	228.99
1118	230.074
1119	228.822
1120	227.683
1121	229.453
1122	230.38
1123	229.604
1124	229.539
1125	228.459
1126	228.957
1127	229.45
1128	227.019
1129	228.257
1130	229.779
1131	228.422
1132	229.434
1133	229.514
1134	230.134
1135	230.093
1136	227.544
1137	229.288
1138	228.922
1139	228.135
1140	229.357
1141	229.469
1142	229.941
1143	228.861
1144	227.675
1145	229.216
1146	229.246
1147	228.387
1148	228.9
1149	228.397
1150	229.602
1151	229.025
1152	228.995
1153	229.388
1154	229.312
1155	229.296
1156	229.144
1157	229.515
1158	230.312
1159	230.009
1160	228.105
1161	228.633
1162	228.743
1163	228.904
1164	229.584
1165	230.57
1166	230.671
1167	230.087
1168	228.85
1169	228.681
1170	227.878
1171	228.964
1172	229.884
1173	229.614
1174	229.737
1175	229.928
1176	228.295
1177	228.819
1178	227.698
1179	228.232
1180	229.959
1181	229.477
1182	229.721
1183	228.627
1184	227.819
1185	228.712
1186	228.758
1187	229.164
1188	228.646
1189	228.532
1190	229.316
1191	229.232
1192	227.865
1193	227.754
1194	228.8
1195	228.609
1196	229.387
1197	229.545
1198	228.862
1199	229.199
1200	229.241
1201	229.028
1202	229.006
1203	228.846
1204	229.914
1205	228.933
1206	229.082
1207	229.587
1208	229.493
1209	228.579
1210	228.105
1211	228.721
1212	228.889
1213	229.004
1214	227.971
1215	228.391
1216	228.497
1217	228.469
1218	228.147
1219	229.108
1220	228.598
1221	229.541
1222	228.372
1223	228.364
1224	228.567
1225	228.77
1226	228.3
1227	228.26
1228	228.526
1229	229.69
1230	229.002
1231	227.719
1232	227.4
1233	227.413
1234	228.218
1235	228.236
1236	229.63
1237	229.371
1238	228.578
1239	227.161
1240	227.152
1241	227.667
1242	228.557
1243	228.381
1244	230.297
1245	230.211
1246	229.904
1247	229.682
1248	227.481
1249	228.342
1250	229.248
1251	229.578
1252	230.408
1253	230.628
1254	229.888
1255	229.79
1256	228.226
1257	228.595
1258	229.729
1259	230.453
1260	229.94
1261	229.793
1262	229.446
1263	228.461
1264	228.39
1265	228.06
1266	228.71
1267	230.174
1268	230.029
1269	228.635
1270	227.486
1271	228.347
1272	228.669
1273	228.208
1274	229.177
1275	230.085
1276	229.639
1277	228.936
1278	228.999
1279	228.753
1280	228.362
1281	228.572
1282	229.502
1283	230.396
1284	228.517
1285	228.581
1286	228.444
1287	228.172
1288	228.129
1289	228.331
1290	228.522
1291	229.152
1292	228.102
1293	228.446
1294	228.604
1295	229.029
1296	229.023
1297	228.823
1298	227.726
1299	228.859
1300	227.358
1301	227.724
1302	228.372
1303	228.364
1304	228.505
1305	227.742
1306	227.579
1307	228.447
1308	227.517
1309	228.124
1310	229.556
1311	229.436
1312	227.58
1313	227.774
1314	227.326
1315	227.693
1316	227.554
1317	228.866
1318	228.845
1319	229.145
1320	227.259
1321	228.405
1322	227.911
1323	228.132
1324	228.163
1325	228.43
1326	227.538
1327	228.026
1328	227.638
1329	228.583
1330	229.142
1331	228.936
1332	228.458
1333	228.602
1334	228.105
1335	227.653
1336	228.018
1337	228.513
1338	228.711
1339	229.132
1340	228.717
1341	228.841
1342	228.527
1343	227.622
1344	228.062
1345	229.679
1346	228.299
1347	228.157
1348	228.981
1349	229.601
1350	227.98
1351	226.609
1352	228.341
1353	228.986
1354	228.422
1355	228.833
1356	228.95
1357	228.256
1358	227.326
1359	227.747
1360	228.722
1361	227.926
1362	227.748
1363	227.302
1364	227.963
1365	227.855
1366	227.618
1367	228.638
1368	228.621
1369	227.677
1370	227.616
1371	227.1
1372	227.913
1373	228.566
1374	229.068
1375	228.886
1376	228.163
1377	228.022
1378	227.523
1379	227.791
1380	227.582
1381	228.781
1382	229.133
1383	229.249
1384	228.34
1385	229.673
1386	228.587
1387	228.605
1388	228.589
1389	228.547
1390	227.986
1391	229.231
1392	227.995
1393	229.577
1394	229.029
1395	228.366
1396	228.419
1397	227.52
1398	227.258
1399	228.621
1400	228.874
1401	228.381
1402	228.339
1403	228.832
1404	229.016
1405	227.878
1406	227.717
1407	228.34
1408	230.155
1409	229.705
1410	229.247
1411	229.056
1412	228.65
1413	228.263
1414	229.112
1415	229.362
1416	230.268
1417	230.646
1418	229.971
1419	228.662
1420	228.51
1421	228.977
1422	228.715
1423	228.266
1424	230.442
1425	229.589
1426	229.886
1427	228.124
1428	228.432
1429	227.95
1430	228.088
1431	229.613
1432	229.869
1433	230.159
1434	229.964
1435	228.921
1436	229.28
1437	228.78
1438	228.906
1439	228.988
1440	229.503
1441	230.999
1442	230.237
1443	228.789
1444	228.601
1445	228.327
1446	229.086
1447	228.184
1448	230.558
1449	230.715
1450	229.799
1451	228.432
1452	228.314
1453	228.662
1454	228.81
1455	227.433
1456	230.037
1457	228.574
1458	228.897
1459	229.208
1460	229.169
1461	229.538
1462	229.008
1463	227.141
1464	228.64
1465	228.445
1466	228.289
1467	228.098
1468	228.848
1469	229.667
1470	229.017
1471	228.763
1472	228.16
1473	228.532
1474	228.982
1475	229.206
1476	230.274
1477	230.377
1478	228.675
1479	229.424
1480	228.454
1481	229.772
1482	229.951
1483	229.457
1484	229.433
1485	229.444
1486	228.896
1487	229.02
1488	229.053
1489	228.905
1490	229.835
1491	229.652
1492	229.296
1493	229.629
1494	228.489
1495	228.133
1496	228.729
1497	227.819
1498	228.12
1499	227.731
1500	228.373
1501	229.966
1502	229.171
1503	227.577
1504	227.914
1505	227.247
1506	228.65
1507	227.586
1508	228.714
1509	230.003
1510	228.642
1511	227.302
1512	226.776
1513	227.714
1514	228.98
1515	227.898
1516	228.117
1517	229.485
1518	227.987
1519	227.856
1520	227.253
1521	228.04
1522	227.774
1523	228.496
1524	228.833
1525	228.921
1526	228.104
1527	226.288
1528	227.359
1529	228.217
1530	227.141
1531	227.089
1532	227.11
1533	227.433
1534	227.197
1535	226.221
1536	226.705
1537	227.548
1538	227.764
1539	227.577
1540	227.889
1541	229.246
1542	227.422
1543	227.718
1544	227.384
1545	228.621
1546	228.319
1547	228.618
1548	228.628
1549	229.335
1550	228.306
1551	226.813
1552	228.665
1553	228.451
1554	228.069
1555	229.058
1556	228.469
1557	228.252
1558	228.897
1559	227.499
1560	229.457
1561	228.509
1562	228.357
1563	228.842
1564	228.196
1565	227.722
1566	229.397
1567	228.543
1568	230.136
1569	230.538
1570	229.269
1571	229.12
1572	228.342
1573	228.371
1574	229.422
1575	229.482
1576	230.834
1577	230.548
1578	229.463
1579	228.751
1580	228.815
1581	228.893
1582	228.79
1583	229.016
1584	229.891
1585	229.768
1586	229.163
1587	229.725
1588	229.406
1589	229.591
1590	229.262
1591	228.465
1592	230.324
1593	229.188
1594	228.882
1595	228.892
1596	228.898
1597	229.258
1598	229.894
1599	229.932
1600	230.629
1601	229.689
1602	229.635
1603	229.411
1604	229.108
1605	229.298
1606	229.71
1607	229.771
1608	230.532
1609	228.277
1610	228.224
1611	228.505
1612	228.4
1613	228.542
1614	229.1
1615	229.769
1616	228.806
1617	228.911
1618	228.888
1619	229.802
1620	228.625
1621	229.596
1622	229.02
1623	229.114
1624	228.655
1625	229.314
1626	228.952
1627	228.646
1628	228.091
1629	229.189
1630	229.003
1631	229.143
1632	228.144
1633	229.336
1634	229.356
1635	228.753
1636	228.668
1637	228.364
1638	229.555
1639	229.228
1640	227.238
1641	229.232
1642	229.466
1643	229.038
1644	228.765
1645	228.334
1646	228.732
1647	229.908
1648	227.897
1649	229.604
1650	229.478
1651	228.928
1652	229.347
1653	229.087
1654	228.436
1655	229.186
1656	227.824
1657	228.739
1658	230.312
1659	229.711
1660	228.964
1661	228.501
1662	228.596
1663	229.791
1664	228.956
1665	229.196
1666	230.607
1667	230.211
1668	228.725
1669	229.59
1670	229.45
1671	229.777
1672	228.901
1673	228.632
1674	229.961
1675	229.425
1676	228.552
1677	230.029
1678	229.715
1679	228.493
1680	229.097
1681	229.009
1682	228.555
1683	228.045
1684	228.283
1685	230.035
1686	229.63
1687	228.734
1688	228.953
1689	228.883
1690	227.774
1691	228.321
1692	228.374
1693	228.635
1694	229.33
1695	228.041
1696	229.197
1697	228.092
1698	227.427
1699	228.641
1700	227.991
1701	229.307
1702	228.894
1703	228.58
1704	228.394
1705	227.724
1706	227.993
1707	229.109
1708	228.296
1709	229.305
1710	228.544
1711	228.813
1712	229.881
1713	229.261
1714	228.781
1715	229.813
1716	228.958
1717	228.798
1718	228.556
1719	229.108
1720	229.623
1721	228.726
1722	228.188
1723	228.807
1724	228.111
1725	229.186
1726	227.926
1727	228.841
1728	229.191
1729	229.257
1730	228.87
1731	228.861
1732	228.705
1733	229.573
1734	229.133
1735	228.758
1736	228.715
1737	228.987
1738	228.379
1739	229.198
1740	228.713
1741	229.328
1742	229.412
1743	227.289
1744	227.985
1745	227.74
1746	227.801
1747	227.981
1748	228.488
1749	229.693
1750	228.972
1751	227.205
1752	227.083
1753	228.553
1754	228.643
1755	228.688
1756	229.148
1757	229.094
1758	229.088
1759	228.906
1760	227.922
1761	229.183
1762	228.968
1763	229.15
1764	229.651
1765	229.194
1766	228.607
1767	228.181
1768	229.087
1769	229.402
1770	229.511
1771	230.361
1772	230.21
1773	229.47
1774	229.055
1775	229.028
1776	228.634
1777	228.894
1778	229.081
1779	230.686
1780	230.322
1781	227.919
1782	228.01
1783	228.033
1784	227.868
1785	227.811
1786	228.815
1787	229.982
1788	230.132
1789	229.319
1790	228.062
1791	228.716
1792	228.461
1793	227.888
1794	228.786
1795	230.236
1796	228.891
1797	229.421
1798	228.451
1799	228.322
1800	228.207
1801	228.364
1802	228.592
1803	228.476
1804	228.706
1805	228.954
1806	229.293
1807	228.82
1808	228.092
1809	228.283
1810	228.283
1811	227.676
1812	227.349
1813	228.292
1814	228.27
1815	229.283
1816	228.54
1817	228.363
1818	228.544
1819	228.443
1820	227.221
1821	227.706
1822	228.97
1823	230.015
1824	228.516
