0	335.892
1	324.479
2	323.945
3	336.189
4	324.568
5	335.399
6	336.664
7	326.211
8	329.45
9	330.234
10	328.312
11	322.178
12	320.77
13	330.301
14	324.633
15	334.753
16	328.585
17	331.135
18	322.344
19	323.486
20	321.293
21	330.31
22	328.289
23	320.946
24	339.792
25	322.975
26	331.491
27	323.933
28	329.877
29	323.966
30	332.626
31	335.035
32	337.951
33	333.742
34	333.493
35	327.207
36	336.113
37	332.743
38	334.037
39	322.141
40	324.869
41	321.933
42	330.27
43	328.622
44	320.099
45	334.657
46	331.307
47	333.937
48	335.861
49	329.553
50	324.907
51	324.14
52	334.276
53	325.422
54	330.572
55	322.141
56	332.68
57	331.801
58	329.941
59	323.097
60	333.011
61	322.766
62	327.446
63	333.576
64	324.383
65	332.661
66	339.888
67	330.309
68	333.683
69	322.476
70	323.294
71	339.696
72	328.692
73	338.923
74	331.92
75	328.673
76	339.775
77	329.249
78	328.143
79	330.528
80	325.954
81	321.815
82	339.99
83	320.006
84	327.856
85	337.927
86	327.099
87	327.123
88	329.12
89	334.424
90	328.067
91	325.971
92	334.537
93	335.063
94	338.046
95	335.205
96	328.78
97	329.842
98	329.145
99	322.442
100	332.33
101	328.151
102	337.992
103	335.22
104	321.321
105	328.151
106	332.742
107	337.231
108	329.343
109	329.959
110	337.885
111	331.389
112	322.185
113	335.435
114	331.079
115	328.331
116	338.246
117	322.838
118	331.755
119	323.35
120	327.703
121	322.465
122	325.623
123	327.725
124	331.99
125	322.355
126	322.849
127	336.54
128	334.975
129	336.364
130	329.851
131	329.464
132	321.176
133	324.335
134	330.36
135	326.008
136	339.186
137	338.509
138	328.168
139	339.775
140	323.919
141	330.033
142	335.873
143	331.801
144	338.547
145	336.902
146	332.859
147	336.495
148	338.667
149	326.967
150	328.516
151	327.092
152	321.448
153	332.51
154	331.835
155	329.774
156	334.414
157	322.521
158	326.379
159	321.135
160	322.487
161	333.324
162	324.402
163	329.382
164	330.65
165	332.098
166	329.323
167	326.866
168	324.79
169	320.387
170	331.661
171	332.38
172	329.967
173	336.362
174	329.224
175	321.272
176	335.533
177	327.057
178	324.415
179	323.005
180	332.787
181	334.23
182	334.292
183	332.881
184	320.472
185	335.709
186	323.429
187	338.208
188	322.99
189	329.743
190	332.067
191	323.925
192	325.611
193	327.535
194	327.42
195	325.09
196	325.644
197	322.318
198	320.416
199	339.019
200	328.467
201	333.022
202	322.817
203	325.292
204	325.8
205	338.021
206	326.05
207	325.466
208	332.927
209	321.687
